No_Hit,Age,Ever_Bankruptcy,Months_Since_Bankruptcy,Ever_Collection,Unpaid_Collection_Trades,Unpaid_Collection_Balance,Counseling_Last_12M,Unpaid_CO_84M,Delinq_90D_12M,Delinq_60D_12M,Delinq_60D_Curr,Delinq_30D_3M,Delinq_30D_Curr,Checking_Asset,Card_Inquiry_12M,Card_Open_24M,Personal_Loan,Unsecured_Debt,Revolving_Util,Income,Auth_User_Only,Student,Student_Loan_Amt,Ever_ChargeOff,ChargeOff_Balance,FICO_V,DTI,FICO_Band,Utilization_Band,DTI_Band,LoanAmount_Band,Asset_Band,FICO_Imputed,Predicted_ChargeOff_Prob,Predicted_ChargeOff_Label
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2467,1,2.0,0,271.2,0.3416360795903582,54160,0,0,0.0,0,,,0.00500738552437223,,Moderate (30-60%),Target (<36%),No Debt,2001-2500,999,0.0001671517,0
0,24,0,0,1,0,0,0,0,1,0,1,0,0,1264,1,1.0,0,490.0,0.5891822950293975,40014,0,0,0.0,1,,626.0,0.012245714000099965,Fair,Moderate (30-60%),Target (<36%),No Debt,1001-1500,626,0.9959156,1
0,25,0,0,0,0,0,0,0,0,0,0,1,0,1519,0,1.0,0,919.0,0.6469461389907772,46387,0,1,7965.0,0,,587.0,0.01981158514238903,Fair,High (60-100%),Target (<36%),Moderate (5K-10K),1501-2000,587,0.0011377296,0
1,21,0,0,0,0,0,1,1,0,0,0,0,0,939,2,1.0,0,720.0,0.4232658785171604,40938,0,0,0.0,0,,,0.017587571449509013,,Moderate (30-60%),Target (<36%),No Debt,501-1000,999,0.00054781314,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,1542,1,2.0,0,336.8,0.0501137580838768,33738,1,0,0.0,0,,,0.00998280870235343,,Very Low (<10%),Target (<36%),No Debt,1501-2000,999,4.5159217e-05,0
0,21,0,0,0,0,0,0,0,0,0,0,1,0,458,1,0.0,0,438.4,0.0,50958,0,0,0.0,0,,612.0,0.008603163389457984,Fair,Very Low (<10%),Target (<36%),No Debt,<500,612,0.00011786535,0
0,21,0,0,1,0,0,0,0,1,0,1,0,0,2141,0,2.0,0,368.0,0.634870519063396,50839,1,1,1894.2,1,,575.0,0.007238537343378116,Poor,High (60-100%),Target (<36%),Low (1K-5K),2001-2500,575,0.99727577,1
0,21,0,0,1,0,0,0,1,1,0,1,0,0,2487,3,2.0,0,480.0,0.0286307970722642,35193,0,1,13881.0,0,,570.0,0.013639075952604211,Poor,Very Low (<10%),Target (<36%),High (10K-15K),2001-2500,570,0.71215767,1
0,25,0,0,0,0,0,0,0,0,1,0,0,0,2687,2,1.0,0,987.0,0.5651827146996212,22266,0,0,0.0,0,,604.0,0.044327674481271895,Fair,Moderate (30-60%),Target (<36%),No Debt,>2500,604,0.00015435087,0
0,22,0,0,0,0,0,0,0,1,1,1,0,0,183,0,1.0,0,92.0,0.5418535030595106,31061,0,0,0.0,1,,678.0,0.0029619136537780495,Good,Moderate (30-60%),Target (<36%),No Debt,<500,678,0.6763387,0
1,22,0,0,0,0,0,0,0,0,1,0,0,0,2475,0,1.0,0,627.0,0.4295873625912766,49154,0,0,0.0,0,,,0.012755828620254709,,Moderate (30-60%),Target (<36%),No Debt,2001-2500,999,0.00077709305,0
1,24,0,0,0,0,0,1,0,1,0,1,0,0,1384,3,2.0,0,120.0,0.0149867194100824,49600,0,0,0.0,1,,,0.0024193548387096775,,Very Low (<10%),Target (<36%),No Debt,1001-1500,999,0.9946845,1
1,19,0,0,0,0,0,0,0,0,0,0,0,0,967,2,0.0,0,294.40000000000003,0.0303327424462803,52609,0,0,0.0,0,,,0.005596000684293562,,Very Low (<10%),Target (<36%),No Debt,501-1000,999,0.0006111996,0
1,18,0,0,1,0,0,0,0,1,0,1,0,1,1746,1,0.0,0,12.0,0.3551614372372715,49368,1,0,0.0,0,,,0.00024307243558580456,,Moderate (30-60%),Target (<36%),No Debt,1501-2000,999,0.06739917,0
1,21,0,0,0,0,0,0,1,0,0,0,0,0,2636,3,1.0,1,163.20000000000002,0.1060594101141086,35498,1,1,6376.299999999999,0,,,0.004597442109414616,,Low (10-30%),Target (<36%),Moderate (5K-10K),>2500,999,0.00067858066,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,1888,2,0.0,1,679.0,0.4960816700304323,36044,0,0,0.0,0,,674.0,0.018838086782820996,Good,Moderate (30-60%),Target (<36%),No Debt,1501-2000,674,0.00019101579,0
0,19,0,0,0,0,0,0,0,0,0,0,0,0,937,2,1.0,0,291.2,0.1867513171567146,22064,0,0,0.0,0,,656.0,0.013197969543147208,Fair,Low (10-30%),Target (<36%),No Debt,501-1000,656,0.00055588246,0
0,18,0,0,0,0,0,0,0,0,0,0,0,0,269,3,0.0,0,121.6,0.3470264341826195,21341,0,0,0.0,0,,523.0,0.0056979522983927645,Poor,Moderate (30-60%),Target (<36%),No Debt,<500,523,0.000950116,0
0,23,0,0,1,0,0,1,0,1,0,0,1,0,2801,0,1.0,0,912.0,0.2719504552248918,48296,0,1,7653.0,0,,650.0,0.018883551432830877,Fair,Low (10-30%),Target (<36%),Moderate (5K-10K),>2500,650,0.044040143,0
1,22,0,0,0,0,0,0,0,1,0,0,0,0,2600,3,0.0,0,80.0,0.173641667283606,31807,0,1,2702.0,1,,,0.00251516961675103,,Low (10-30%),Target (<36%),Low (1K-5K),>2500,999,0.9820539,1
0,23,0,0,0,0,0,0,0,0,0,0,0,0,2761,2,1.0,0,962.0,0.4186644025836726,44406,0,0,0.0,0,,675.0,0.021663739134351215,Good,Moderate (30-60%),Target (<36%),No Debt,>2500,675,1.8627536e-05,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,2222,0,0.0,1,1490.0,0.1253247594818411,36201,1,0,0.0,0,,605.0,0.04115908400320433,Fair,Low (10-30%),Target (<36%),No Debt,2001-2500,605,9.673249e-05,0
0,18,0,0,0,0,0,0,1,0,1,0,0,0,694,0,1.0,0,506.4,0.2593378794973826,39716,0,1,5453.0,0,,663.0,0.012750528754154496,Fair,Low (10-30%),Target (<36%),Moderate (5K-10K),501-1000,663,3.195029e-05,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,791,1,1.0,0,448.8,0.3860065406659337,47062,0,1,10652.6,0,,525.0,0.009536356295950024,Poor,Moderate (30-60%),Target (<36%),High (10K-15K),501-1000,525,0.00018957566,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,1857,0,2.0,0,149.0,0.3879892440095579,46999,0,1,19488.0,0,,503.0,0.003170280218728058,Poor,Moderate (30-60%),Target (<36%),Very High (>15K),1501-2000,503,0.0008345736,0
0,18,0,0,0,0,0,1,0,0,0,0,1,0,2111,2,1.0,0,355.20000000000005,0.4570153471127547,51306,1,0,0.0,0,,559.0,0.006923166881066543,Poor,Moderate (30-60%),Target (<36%),No Debt,2001-2500,559,0.007653816,0
0,23,0,0,0,0,0,1,0,0,1,0,1,0,1384,3,1.0,1,851.0,0.1851716159391196,28313,0,1,4723.0,0,,506.0,0.030056864337936636,Poor,Low (10-30%),Target (<36%),Low (1K-5K),1001-1500,506,0.0003349846,0
0,22,0,0,0,0,0,0,0,0,0,0,0,0,2811,3,0.0,0,553.0,0.0703704157610446,48238,0,0,0.0,0,,658.0,0.011463991044404827,Fair,Very Low (<10%),Target (<36%),No Debt,>2500,658,0.000111831134,0
1,19,0,0,0,0,0,0,1,1,0,1,0,0,121,2,2.0,0,84.0,0.1867075989885576,36868,0,0,0.0,1,,,0.002278398611261799,,Low (10-30%),Target (<36%),No Debt,<500,999,0.9967349,1
0,23,0,0,0,0,0,0,0,0,0,0,0,1,468,0,0.0,0,119.0,0.132167425441832,32350,0,0,0.0,0,,653.0,0.003678516228748068,Fair,Low (10-30%),Target (<36%),No Debt,<500,653,0.00050941476,0
1,23,0,0,1,0,0,0,0,1,0,1,0,0,1617,2,0.0,0,118.0,0.1535146724281038,32284,0,1,21857.0,0,,,0.0036550613306901253,,Low (10-30%),Target (<36%),Very High (>15K),1501-2000,999,0.07851129,0
0,24,0,0,0,0,0,0,0,1,0,1,0,0,1867,3,1.0,0,217.0,0.4865866809292402,53504,0,1,12051.0,0,,680.0,0.004055771531100478,Good,Moderate (30-60%),Target (<36%),High (10K-15K),1501-2000,680,0.0251372,0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,586,0,2.0,0,228.0,0.3916090788476134,52295,1,0,0.0,0,,,0.004359881441820442,,Moderate (30-60%),Target (<36%),No Debt,501-1000,999,0.00021572427,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,408,3,2.0,0,253.6,0.0959069212941878,34041,0,1,16707.6,0,,,0.007449839898945389,,Very Low (<10%),Target (<36%),Very High (>15K),<500,999,0.000500614,0
1,24,0,0,0,0,0,1,0,0,1,0,1,0,1352,0,2.0,1,307.0,0.5313976356873384,24646,0,1,18432.0,0,,,0.012456382374421813,,Moderate (30-60%),Target (<36%),Very High (>15K),1001-1500,999,0.0012583236,0
0,23,0,0,0,0,0,0,1,0,0,0,0,0,2308,2,0.0,0,252.0,0.0045027906590225,20970,0,0,0.0,0,,638.0,0.01201716738197425,Fair,Very Low (<10%),Target (<36%),No Debt,2001-2500,638,0.0006835297,0
0,24,0,0,0,0,0,1,1,0,1,0,0,0,2434,2,2.0,0,489.0,0.4425613764034098,49000,0,0,0.0,0,,583.0,0.009979591836734693,Fair,Moderate (30-60%),Target (<36%),No Debt,2001-2500,583,0.0024763343,0
1,20,0,0,0,0,0,0,0,0,0,0,0,1,1300,0,2.0,0,379.2000000000001,0.3912561396919385,38432,0,0,0.0,0,,,0.009866777685262285,,Moderate (30-60%),Target (<36%),No Debt,1001-1500,999,0.0008588989,0
1,25,0,0,0,0,0,1,1,1,1,1,0,0,1300,2,0.0,1,826.0,0.0685560288999982,33716,0,0,0.0,1,,,0.02449875430062878,,Very Low (<10%),Target (<36%),No Debt,1001-1500,999,0.9955153,1
0,22,0,0,0,0,0,1,1,0,0,0,0,0,2135,0,2.0,0,647.0,0.4127752476272694,48978,0,1,13329.0,0,,618.0,0.013210012658744743,Fair,Moderate (30-60%),Target (<36%),High (10K-15K),2001-2500,618,0.0009836588,0
1,24,0,0,0,0,0,1,0,0,1,0,1,0,2412,1,1.0,0,717.0,0.3077272386477198,47173,0,0,0.0,0,,,0.015199372522417485,,Moderate (30-60%),Target (<36%),No Debt,2001-2500,999,7.065625e-05,0
1,18,0,0,1,0,0,0,0,0,0,1,1,0,1691,2,1.0,0,105.6,0.2226584994914042,35151,0,1,10175.2,1,,,0.003004181957839037,,Low (10-30%),Target (<36%),High (10K-15K),1501-2000,999,0.9934355,1
0,22,0,0,0,0,0,0,0,1,0,0,1,0,411,2,2.0,0,214.0,0.0055126986171591,45620,1,0,0.0,0,,588.0,0.004690925032880316,Fair,Very Low (<10%),Target (<36%),No Debt,<500,588,0.0030239138,0
1,18,0,0,0,0,0,0,0,0,0,0,1,0,1075,1,1.0,0,691.2,0.3755076181289016,39755,0,1,8820.699999999999,0,,,0.017386492265123885,,Moderate (30-60%),Target (<36%),Moderate (5K-10K),1001-1500,999,0.00034644315,0
1,22,0,0,0,0,0,0,0,0,0,0,0,0,386,3,2.0,0,767.0,0.3990504803390126,35461,0,1,15501.0,0,,,0.021629395674120866,,Moderate (30-60%),Target (<36%),Very High (>15K),<500,999,0.00031623335,0
0,19,0,0,0,0,0,0,1,0,0,0,0,0,1165,0,0.0,0,344.8,0.1312774830014409,52951,0,0,0.0,0,,527.0,0.006511680610375631,Poor,Low (10-30%),Target (<36%),No Debt,1001-1500,527,0.00043261374,0
1,18,0,0,0,0,0,0,1,0,0,0,0,0,1989,3,2.0,0,344.8,0.4671841508695575,49675,0,0,0.0,0,,,0.006941117262204329,,Moderate (30-60%),Target (<36%),No Debt,1501-2000,999,0.0002062407,0
1,20,0,0,0,0,0,1,1,0,0,0,0,0,2974,0,2.0,0,395.2000000000001,0.4445123475604213,48846,0,1,11396.7,0,,,0.008090734144044551,,Moderate (30-60%),Target (<36%),High (10K-15K),>2500,999,0.00013044475,0
0,24,0,0,1,0,0,1,1,1,1,1,1,0,1963,1,0.0,0,776.0,0.5100736614728227,52195,0,1,4112.0,0,,644.0,0.014867324456365552,Fair,Moderate (30-60%),Target (<36%),Low (1K-5K),1501-2000,644,0.738059,1
1,21,0,0,1,0,0,1,0,1,1,1,0,0,2623,1,0.0,0,602.4,0.290029634588674,51463,0,1,6905.5,1,,,0.0117054971532946,,Low (10-30%),Target (<36%),Moderate (5K-10K),>2500,999,0.96195817,1
0,19,0,0,0,0,0,1,0,0,0,0,0,0,1555,2,2.0,0,520.8000000000001,0.1059976437353993,44352,0,1,17348.8,0,,603.0,0.011742424242424243,Fair,Low (10-30%),Target (<36%),Very High (>15K),1501-2000,603,0.00040077287,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,2659,1,0.0,0,110.4,0.1940074767298034,22518,0,0,0.0,0,,610.0,0.004902744471089795,Fair,Low (10-30%),Target (<36%),No Debt,>2500,610,0.00042446074,0
0,23,0,0,0,0,0,1,0,0,1,0,0,0,2606,0,0.0,0,137.0,0.3356555658237997,27910,0,1,11015.0,0,,513.0,0.004908634897886063,Poor,Moderate (30-60%),Target (<36%),High (10K-15K),>2500,513,0.010836702,0
0,19,0,0,0,0,0,0,0,0,0,0,0,1,1173,3,3.0,0,668.8000000000001,0.0,36689,1,0,0.0,0,,600.0,0.018228896944588298,Fair,Very Low (<10%),Target (<36%),No Debt,1001-1500,600,0.00079014,0
0,24,0,0,1,0,0,0,0,1,0,0,1,1,2305,3,3.0,0,425.0,0.0,20665,0,1,10475.0,0,,651.0,0.02056617469150738,Fair,Very Low (<10%),Target (<36%),High (10K-15K),2001-2500,651,0.04985088,0
0,19,0,0,0,0,0,1,0,0,0,0,1,0,674,2,2.0,0,348.8,0.2074387547306172,31395,0,0,0.0,0,,647.0,0.011110049370918937,Fair,Low (10-30%),Target (<36%),No Debt,501-1000,647,2.0518723e-05,0
1,20,0,0,0,0,0,1,0,0,0,0,0,0,1735,3,1.0,0,717.6,0.4739498444092042,28494,0,1,7683.9,0,,,0.0251842493156454,,Moderate (30-60%),Target (<36%),Moderate (5K-10K),1501-2000,999,9.9475576e-05,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,333,0,2.0,0,640.0,0.0808278529832471,51312,1,0,0.0,0,,,0.012472715933894606,,Very Low (<10%),Target (<36%),No Debt,<500,999,0.00076366775,0
0,20,0,0,1,0,0,0,0,0,0,0,0,0,2092,1,1.0,0,375.2000000000001,0.2931327513548117,52232,0,0,0.0,1,50.0,536.0,0.0071833358860468694,Poor,Low (10-30%),Target (<36%),No Debt,2001-2500,536,0.9977549,1
0,18,0,0,0,0,0,0,0,0,0,0,1,0,550,1,1.0,1,1386.4,0.2582169965877559,41099,0,1,3993.5,0,,668.0,0.0337331808559819,Fair,Low (10-30%),Target (<36%),Low (1K-5K),501-1000,668,6.7220266e-05,0
0,25,0,0,0,0,0,0,0,1,0,0,0,0,973,1,2.0,0,766.0,0.6220061129499764,18166,0,1,7695.0,1,,510.0,0.042166685015963885,Poor,High (60-100%),Target (<36%),Moderate (5K-10K),501-1000,510,0.9957325,1
0,20,0,0,0,0,0,1,1,0,0,0,0,1,2651,3,1.0,0,329.6,0.0453250689422405,20993,0,1,6283.9,0,,655.0,0.015700471585766686,Fair,Very Low (<10%),Target (<36%),Moderate (5K-10K),>2500,655,0.0015969337,0
0,20,0,0,0,0,0,0,0,0,0,0,0,0,989,3,1.0,0,362.4,0.0,42319,0,1,5792.5,0,,651.0,0.008563529383964649,Fair,Very Low (<10%),Target (<36%),Moderate (5K-10K),501-1000,651,0.000191905,0
1,20,0,0,0,0,0,1,0,0,0,1,0,1,998,3,0.0,1,718.4000000000001,0.2673052786401634,19488,0,0,0.0,0,,,0.03686371100164204,,Low (10-30%),Target (<36%),No Debt,501-1000,999,0.89506364,1
0,23,0,0,0,0,0,0,0,0,0,0,1,0,2873,0,1.0,0,67.0,0.745497564718245,31591,0,1,4456.0,0,,546.0,0.002120857206166313,Poor,High (60-100%),Target (<36%),Low (1K-5K),>2500,546,0.0014822397,0
1,25,0,0,0,0,0,0,0,0,0,0,0,0,1737,1,2.0,0,24.0,0.1167043512165605,26876,0,0,0.0,0,,,0.0008929900282780176,,Low (10-30%),Target (<36%),No Debt,1501-2000,999,0.00018178659,0
0,18,0,0,0,0,0,0,0,0,0,0,1,0,2932,3,1.0,0,381.6,0.1587464883347705,48667,1,0,0.0,0,,523.0,0.007841042184642572,Poor,Low (10-30%),Target (<36%),No Debt,>2500,523,0.0013672326,0
0,24,0,0,0,0,0,1,0,0,0,0,0,0,910,1,0.0,0,864.0,0.0053293384676388,34016,1,0,0.0,0,,663.0,0.02539981185324553,Fair,Very Low (<10%),Target (<36%),No Debt,501-1000,663,0.00085761334,0
1,21,0,0,0,0,0,0,0,0,0,0,0,0,1977,2,1.0,0,688.0,0.138977782308973,19899,0,0,0.0,0,,,0.034574601738780845,,Low (10-30%),Target (<36%),No Debt,1501-2000,999,0.00066654,0
0,23,0,0,0,0,0,0,0,0,0,0,0,1,450,2,2.0,1,925.0,0.0,24161,0,1,3628.0,0,,643.0,0.03828483920367534,Fair,Very Low (<10%),Target (<36%),Low (1K-5K),<500,643,9.5029645e-05,0
0,22,0,0,1,0,0,0,0,1,0,0,1,0,1210,2,1.0,0,34.0,0.3997869176879378,22353,1,0,0.0,0,,634.0,0.001521048628819398,Fair,Moderate (30-60%),Target (<36%),No Debt,1001-1500,634,0.020848569,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,349,2,1.0,0,955.0,0.3028626141927312,31365,0,0,0.0,0,,646.0,0.030447951538338913,Fair,Moderate (30-60%),Target (<36%),No Debt,<500,646,0.00058607874,0
0,18,0,0,0,0,0,1,0,0,1,0,0,0,2278,3,1.0,0,61.6,0.2385891118676444,47488,0,0,0.0,0,,611.0,0.0012971698113207546,Fair,Low (10-30%),Target (<36%),No Debt,2001-2500,611,0.0012094353,0
1,18,0,0,0,0,0,0,0,0,0,1,1,0,1648,2,1.0,1,1060.8,0.0,21110,0,0,0.0,1,,,0.05025106584557082,,Very Low (<10%),Target (<36%),No Debt,1501-2000,999,0.9827377,1
0,22,0,0,0,0,0,1,0,0,0,0,0,0,124,0,2.0,0,189.0,0.2497145332707893,29578,1,1,16427.0,0,,511.0,0.00638988437352086,Poor,Low (10-30%),Target (<36%),Very High (>15K),<500,511,0.0018412127,0
0,24,0,0,0,0,0,0,0,0,0,0,0,0,2722,0,1.0,0,736.0,0.1013447419898501,48466,0,1,14383.0,0,,625.0,0.015185903519993398,Fair,Low (10-30%),Target (<36%),High (10K-15K),>2500,625,0.00021533566,0
1,20,0,0,0,0,0,1,0,0,0,0,1,0,2315,0,2.0,0,601.6,0.251665739782032,49195,1,0,0.0,0,,,0.012228885049293628,,Low (10-30%),Target (<36%),No Debt,2001-2500,999,0.00027368122,0
0,23,0,0,0,0,0,0,0,0,1,0,0,1,718,1,2.0,0,118.0,0.0,24277,1,0,0.0,0,,516.0,0.004860567615438481,Poor,Very Low (<10%),Target (<36%),No Debt,501-1000,516,0.00012668954,0
0,19,0,0,0,0,0,1,0,0,1,0,0,0,1619,2,2.0,0,210.4,0.3913652090935091,26412,1,0,0.0,0,,640.0,0.007966076026048766,Fair,Moderate (30-60%),Target (<36%),No Debt,1501-2000,640,0.0010964798,0
0,21,0,0,0,0,0,0,0,0,0,0,1,0,2390,3,2.0,0,787.2,0.5096004240329015,36227,0,1,10864.7,0,,510.0,0.021729649156706325,Poor,Moderate (30-60%),Target (<36%),High (10K-15K),2001-2500,510,0.00042079657,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2264,2,2.0,0,626.4000000000001,0.12522205104409,36540,0,1,4505.9,0,,,0.017142857142857144,,Low (10-30%),Target (<36%),Low (1K-5K),2001-2500,999,0.0003331628,0
0,22,0,0,1,0,0,0,0,0,0,0,0,1,177,3,1.0,0,382.0,0.2181125292373681,44937,0,0,0.0,1,55.31520428697067,665.0,0.008500789994881724,Fair,Low (10-30%),Target (<36%),No Debt,<500,665,0.9749874,1
1,18,0,0,0,0,0,1,0,0,0,0,1,0,2414,0,1.0,1,730.4000000000001,0.3108173559300871,21880,0,0,0.0,0,,,0.03338208409506399,,Moderate (30-60%),Target (<36%),No Debt,2001-2500,999,8.989107e-05,0
0,24,0,0,0,0,0,1,1,1,0,1,0,1,2250,0,0.0,0,138.0,0.3298025779539982,33271,1,0,0.0,1,,654.0,0.00414775630428902,Fair,Moderate (30-60%),Target (<36%),No Debt,2001-2500,654,0.9920918,1
0,18,0,0,1,0,0,0,0,0,0,0,1,0,2935,0,0.0,0,748.0,0.3555375476046839,24957,0,0,0.0,1,1453.962216424107,566.0,0.02997155106783668,Poor,Moderate (30-60%),Target (<36%),No Debt,>2500,566,0.99480706,1
1,21,0,0,1,0,0,0,0,1,0,0,0,0,2792,1,0.0,0,440.0,0.1348587842573662,25284,0,0,0.0,1,,,0.017402309761113746,,Low (10-30%),Target (<36%),No Debt,>2500,999,0.993127,1
0,18,0,0,0,0,0,1,0,0,0,0,0,0,1952,2,2.0,0,284.8,0.0,19849,0,0,0.0,0,,561.0,0.014348329890674593,Poor,Very Low (<10%),Target (<36%),No Debt,1501-2000,561,0.0005108738,0
1,18,0,0,1,0,0,0,0,1,0,1,1,0,1131,2,0.0,0,642.4000000000001,0.0,20943,1,0,0.0,1,,,0.03067373346702956,,Very Low (<10%),Target (<36%),No Debt,1001-1500,999,0.9859562,1
0,21,0,0,0,0,0,0,0,0,0,0,0,0,746,2,1.0,0,389.6,0.247679478959488,21361,1,0,0.0,0,,634.0,0.018238846495950565,Fair,Low (10-30%),Target (<36%),No Debt,501-1000,634,0.00026040061,0
0,23,0,0,1,0,0,1,0,0,0,1,0,0,183,1,0.0,0,63.0,0.5772964002451522,40592,0,0,0.0,0,,503.0,0.0015520299566417028,Poor,Moderate (30-60%),Target (<36%),No Debt,<500,503,0.9948763,1
0,23,0,0,0,0,0,0,0,0,1,0,0,0,2763,1,0.0,0,782.0,0.402496945425958,50968,0,1,16555.0,0,,567.0,0.015342960288808664,Poor,Moderate (30-60%),Target (<36%),Very High (>15K),>2500,567,0.0014621177,0
0,21,0,0,0,0,0,1,1,0,1,0,1,0,2703,3,1.0,0,181.6,0.1236938478116883,32471,0,0,0.0,0,,533.0,0.005592682701487481,Poor,Low (10-30%),Target (<36%),No Debt,>2500,533,0.006552565,0
1,22,0,0,0,0,0,0,0,0,0,0,1,0,1581,3,3.0,0,455.0,0.1979733118032022,51108,1,1,14672.0,0,,,0.008902715817484542,,Low (10-30%),Target (<36%),High (10K-15K),1501-2000,999,0.00026206186,0
0,25,0,0,0,0,0,1,0,0,1,0,1,0,2048,2,1.0,0,952.0,0.2635518549849096,46136,1,0,0.0,0,,585.0,0.020634645396219873,Fair,Low (10-30%),Target (<36%),No Debt,2001-2500,585,9.515251e-05,0
1,18,0,0,0,0,0,0,0,0,0,0,0,0,2585,3,1.0,1,1104.0,0.0783376952461959,51360,0,0,0.0,0,,,0.02149532710280374,,Very Low (<10%),Target (<36%),No Debt,>2500,999,0.00078360754,0
0,22,0,0,0,0,0,0,0,1,0,0,1,0,1277,1,1.0,1,1504.0,0.4401927396175522,31149,0,0,0.0,0,,540.0,0.048284054062730744,Poor,Moderate (30-60%),Target (<36%),No Debt,1001-1500,540,0.0041023674,0
0,23,0,0,0,0,0,0,0,0,1,0,0,0,1356,0,2.0,0,203.0,0.2058115251064992,20090,0,1,11251.0,0,,513.0,0.010104529616724738,Poor,Low (10-30%),Target (<36%),High (10K-15K),1001-1500,513,0.0032656048,0
0,24,0,0,0,0,0,0,0,1,0,0,0,0,568,2,1.0,0,664.0,0.1357455962456598,32782,1,0,0.0,0,,642.0,0.020255017997681656,Fair,Low (10-30%),Target (<36%),No Debt,501-1000,642,0.012575787,0
0,20,0,0,0,0,0,0,1,0,0,0,1,0,416,1,2.0,1,638.4000000000001,0.1787686407320199,29169,0,0,0.0,0,,646.0,0.021886249100071996,Fair,Low (10-30%),Target (<36%),No Debt,<500,646,0.00024711082,0
1,20,0,0,0,0,0,0,1,0,0,0,0,0,1062,0,1.0,0,763.2,0.2253398553999868,49568,0,1,7937.299999999999,0,,,0.015397030342156231,,Low (10-30%),Target (<36%),Moderate (5K-10K),1001-1500,999,0.00090800377,0
0,25,0,0,0,0,0,0,0,0,1,0,0,0,2951,3,1.0,0,477.0,0.1001686825000128,50349,0,0,0.0,0,,591.0,0.009473872370851457,Fair,Low (10-30%),Target (<36%),No Debt,>2500,591,0.00041405138,0
0,20,0,0,1,0,0,0,0,1,0,1,1,0,1259,1,0.0,1,1580.0,0.1543253226716142,21986,0,0,0.0,0,,592.0,0.071863913399436,Fair,Low (10-30%),Target (<36%),No Debt,1001-1500,592,0.042115476,0
0,25,0,0,0,0,0,0,0,0,0,0,0,1,2389,1,2.0,0,555.0,0.3733808855212508,27252,1,1,15878.0,0,,568.0,0.020365477763099955,Poor,Moderate (30-60%),Target (<36%),Very High (>15K),2001-2500,568,9.227996e-05,0
0,23,0,0,0,0,0,0,1,0,1,0,1,0,845,1,1.0,0,55.0,0.7381653501694735,33218,0,0,0.0,0,,670.0,0.0016557288217231621,Good,High (60-100%),Target (<36%),No Debt,501-1000,670,4.687432e-05,0
0,22,0,0,1,0,0,1,0,1,0,0,1,0,1873,0,1.0,0,555.0,0.4632455290153184,18290,0,1,9968.0,0,,558.0,0.030344450519409514,Poor,Moderate (30-60%),Target (<36%),Moderate (5K-10K),1501-2000,558,0.8845654,1
0,18,0,0,0,0,0,0,1,1,0,0,0,0,164,0,0.0,0,268.0,0.1571702634588547,44777,0,1,1976.8,0,,573.0,0.005985215624092727,Poor,Low (10-30%),Target (<36%),Low (1K-5K),<500,573,0.028152134,0
1,22,0,0,1,0,0,0,0,1,0,0,0,0,800,0,1.0,0,93.0,0.134429350833874,25746,1,1,3594.0,1,,,0.0036122116056863203,,Low (10-30%),Target (<36%),Low (1K-5K),501-1000,999,0.81664604,1
1,22,0,0,0,0,0,1,0,0,1,0,0,0,2080,3,2.0,0,542.0,0.1615213404258593,37782,1,0,0.0,0,,,0.014345455507913822,,Low (10-30%),Target (<36%),No Debt,2001-2500,999,0.0016947509,0
0,25,0,0,0,0,0,0,0,0,0,0,0,0,1803,3,2.0,0,126.0,0.2047416729344704,45113,1,0,0.0,0,,537.0,0.002792986500565247,Poor,Low (10-30%),Target (<36%),No Debt,1501-2000,537,0.0001331036,0
1,20,0,0,0,0,0,0,0,0,0,0,1,1,1378,0,1.0,0,280.0,0.2636554329301489,22415,1,1,7573.299999999999,0,,,0.01249163506580415,,Low (10-30%),Target (<36%),Moderate (5K-10K),1001-1500,999,0.00042374455,0
1,19,0,0,0,0,0,0,0,0,0,0,0,0,2137,1,2.0,0,532.8000000000001,0.0,22383,0,0,0.0,0,,,0.023803779654201853,,Very Low (<10%),Target (<36%),No Debt,2001-2500,999,0.00012727243,0
0,18,0,0,1,0,0,0,0,1,0,1,1,0,1302,2,2.0,0,496.0,0.1757890842717558,44003,0,0,0.0,0,,617.0,0.011271958730086585,Fair,Low (10-30%),Target (<36%),No Debt,1001-1500,617,0.0766407,0
1,20,0,0,0,0,0,0,0,0,0,0,0,0,2189,3,3.0,0,568.0,0.3209765458787434,35975,1,0,0.0,0,,,0.015788742182070884,,Moderate (30-60%),Target (<36%),No Debt,2001-2500,999,3.9912757e-05,0
0,24,0,0,0,0,0,0,1,0,0,0,0,0,416,3,3.0,0,522.0,0.2403527021884773,19740,0,0,0.0,0,,531.0,0.026443768996960486,Poor,Low (10-30%),Target (<36%),No Debt,<500,531,0.0002596071,0
